order_id,customer_id,order_date,total_amount,status,items
64,792,2024-12-02 11:49:10.036243,15480.19,Cancelled,"[{'product_id': np.int64(281), 'quantity': 6, 'unit_price': np.float64(614.16), 'item_total': np.float64(3684.96)}, {'product_id': np.int64(335), 'quantity': 9, 'unit_price': np.float64(750.79), 'item_total': np.float64(6757.11)}, {'product_id': np.int64(40), 'quantity': 5, 'unit_price': np.float64(875.81), 'item_total': np.float64(4379.049999999999)}, {'product_id': np.int64(86), 'quantity': 3, 'unit_price': np.float64(219.69), 'item_total': np.float64(659.0699999999999)}]"
65,569,2025-03-07 11:49:10.037275,5459.16,Completed,"[{'product_id': np.int64(316), 'quantity': 5, 'unit_price': np.float64(875.68), 'item_total': np.float64(4378.4)}, {'product_id': np.int64(121), 'quantity': 2, 'unit_price': np.float64(540.38), 'item_total': np.float64(1080.76)}]"
66,715,2024-12-03 11:49:10.039320,10385.97,Completed,"[{'product_id': np.int64(212), 'quantity': 9, 'unit_price': np.float64(616.55), 'item_total': np.float64(5548.95)}, {'product_id': np.int64(308), 'quantity': 3, 'unit_price': np.float64(551.84), 'item_total': np.float64(1655.52)}, {'product_id': np.int64(18), 'quantity': 6, 'unit_price': np.float64(530.25), 'item_total': np.float64(3181.5)}]"
67,742,2025-05-30 11:49:10.042914,7353.88,Pending,"[{'product_id': np.int64(9), 'quantity': 6, 'unit_price': np.float64(772.14), 'item_total': np.float64(4632.84)}, {'product_id': np.int64(149), 'quantity': 4, 'unit_price': np.float64(680.26), 'item_total': np.float64(2721.04)}]"
68,152,2025-06-06 11:49:10.044927,6923.81,Pending,"[{'product_id': np.int64(331), 'quantity': 6, 'unit_price': np.float64(645.16), 'item_total': np.float64(3870.96)}, {'product_id': np.int64(416), 'quantity': 5, 'unit_price': np.float64(418.93), 'item_total': np.float64(2094.65)}, {'product_id': np.int64(337), 'quantity': 10, 'unit_price': np.float64(95.82), 'item_total': np.float64(958.1999999999999)}]"
69,859,2025-10-07 11:49:10.046929,4886.88,Cancelled,"[{'product_id': np.int64(346), 'quantity': 8, 'unit_price': np.float64(610.86), 'item_total': np.float64(4886.88)}]"
70,561,2025-02-20 11:49:10.051931,11922.64,Completed,"[{'product_id': np.int64(1), 'quantity': 10, 'unit_price': np.float64(482.68), 'item_total': np.float64(4826.8)}, {'product_id': np.int64(125), 'quantity': 10, 'unit_price': np.float64(157.41), 'item_total': np.float64(1574.1)}, {'product_id': np.int64(255), 'quantity': 2, 'unit_price': np.float64(428.81), 'item_total': np.float64(857.62)}, {'product_id': np.int64(482), 'quantity': 8, 'unit_price': np.float64(546.7), 'item_total': np.float64(4373.6)}, {'product_id': np.int64(179), 'quantity': 4, 'unit_price': np.float64(72.63), 'item_total': np.float64(290.52)}]"
71,737,2025-08-18 11:49:10.056455,14560.47,Completed,"[{'product_id': np.int64(90), 'quantity': 9, 'unit_price': np.float64(556.56), 'item_total': np.float64(5009.039999999999)}, {'product_id': np.int64(142), 'quantity': 5, 'unit_price': np.float64(926.33), 'item_total': np.float64(4631.650000000001)}, {'product_id': np.int64(97), 'quantity': 7, 'unit_price': np.float64(566.9), 'item_total': np.float64(3968.2999999999997)}, {'product_id': np.int64(409), 'quantity': 1, 'unit_price': np.float64(951.48), 'item_total': np.float64(951.48)}]"
72,445,2025-01-16 11:49:10.057457,5738.29,Pending,"[{'product_id': np.int64(140), 'quantity': 6, 'unit_price': np.float64(888.68), 'item_total': np.float64(5332.08)}, {'product_id': np.int64(112), 'quantity': 7, 'unit_price': np.float64(58.03), 'item_total': np.float64(406.21000000000004)}]"
73,729,2025-09-23 11:49:10.059455,1387.05,Pending,"[{'product_id': np.int64(406), 'quantity': 6, 'unit_price': np.float64(159.06), 'item_total': np.float64(954.36)}, {'product_id': np.int64(289), 'quantity': 3, 'unit_price': np.float64(144.23), 'item_total': np.float64(432.68999999999994)}]"
74,603,2025-11-01 11:49:10.061456,6945.16,Pending,"[{'product_id': np.int64(343), 'quantity': 3, 'unit_price': np.float64(611.52), 'item_total': np.float64(1834.56)}, {'product_id': np.int64(31), 'quantity': 6, 'unit_price': np.float64(748.35), 'item_total': np.float64(4490.1)}, {'product_id': np.int64(183), 'quantity': 1, 'unit_price': np.float64(620.5), 'item_total': np.float64(620.5)}]"
75,412,2025-08-14 11:49:10.064454,13099.82,Pending,"[{'product_id': np.int64(296), 'quantity': 4, 'unit_price': np.float64(381.42), 'item_total': np.float64(1525.68)}, {'product_id': np.int64(15), 'quantity': 3, 'unit_price': np.float64(759.78), 'item_total': np.float64(2279.34)}, {'product_id': np.int64(144), 'quantity': 10, 'unit_price': np.float64(929.48), 'item_total': np.float64(9294.8)}]"
76,16,2024-12-24 11:49:10.065455,880.86,Pending,"[{'product_id': np.int64(359), 'quantity': 3, 'unit_price': np.float64(293.62), 'item_total': np.float64(880.86)}]"
77,831,2025-11-01 11:49:10.067453,11260.68,Completed,"[{'product_id': np.int64(71), 'quantity': 7, 'unit_price': np.float64(478.78), 'item_total': np.float64(3351.46)}, {'product_id': np.int64(37), 'quantity': 7, 'unit_price': np.float64(964.14), 'item_total': np.float64(6748.98)}, {'product_id': np.int64(383), 'quantity': 8, 'unit_price': np.float64(64.88), 'item_total': np.float64(519.04)}, {'product_id': np.int64(318), 'quantity': 7, 'unit_price': np.float64(91.6), 'item_total': np.float64(641.1999999999999)}]"
78,487,2025-07-29 11:49:10.069452,12309.85,Completed,"[{'product_id': np.int64(374), 'quantity': 4, 'unit_price': np.float64(21.24), 'item_total': np.float64(84.96)}, {'product_id': np.int64(401), 'quantity': 6, 'unit_price': np.float64(17.89), 'item_total': np.float64(107.34)}, {'product_id': np.int64(205), 'quantity': 1, 'unit_price': np.float64(586.42), 'item_total': np.float64(586.42)}, {'product_id': np.int64(191), 'quantity': 6, 'unit_price': np.float64(964.93), 'item_total': np.float64(5789.58)}, {'product_id': np.int64(366), 'quantity': 9, 'unit_price': np.float64(637.95), 'item_total': np.float64(5741.55)}]"
79,998,2025-07-11 11:49:10.070453,383.28,Cancelled,"[{'product_id': np.int64(337), 'quantity': 4, 'unit_price': np.float64(95.82), 'item_total': np.float64(383.28)}]"
80,302,2025-04-21 11:49:10.071453,5587.74,Cancelled,"[{'product_id': np.int64(361), 'quantity': 5, 'unit_price': np.float64(408.25), 'item_total': np.float64(2041.25)}, {'product_id': np.int64(457), 'quantity': 3, 'unit_price': np.float64(650.81), 'item_total': np.float64(1952.4299999999998)}, {'product_id': np.int64(107), 'quantity': 2, 'unit_price': np.float64(797.03), 'item_total': np.float64(1594.06)}]"
81,388,2025-06-08 11:49:10.074461,8172.03,Pending,"[{'product_id': np.int64(491), 'quantity': 5, 'unit_price': np.float64(960.95), 'item_total': np.float64(4804.75)}, {'product_id': np.int64(439), 'quantity': 3, 'unit_price': np.float64(560.39), 'item_total': np.float64(1681.17)}, {'product_id': np.int64(128), 'quantity': 2, 'unit_price': np.float64(379.32), 'item_total': np.float64(758.64)}, {'product_id': np.int64(434), 'quantity': 1, 'unit_price': np.float64(837.57), 'item_total': np.float64(837.57)}, {'product_id': np.int64(325), 'quantity': 5, 'unit_price': np.float64(17.98), 'item_total': np.float64(89.9)}]"
82,281,2025-05-12 11:49:10.076025,21330.64,Pending,"[{'product_id': np.int64(152), 'quantity': 10, 'unit_price': np.float64(87.64), 'item_total': np.float64(876.4)}, {'product_id': np.int64(351), 'quantity': 9, 'unit_price': np.float64(533.0), 'item_total': np.float64(4797.0)}, {'product_id': np.int64(326), 'quantity': 6, 'unit_price': np.float64(988.27), 'item_total': np.float64(5929.62)}, {'product_id': np.int64(381), 'quantity': 7, 'unit_price': np.float64(975.3), 'item_total': np.float64(6827.099999999999)}, {'product_id': np.int64(105), 'quantity': 3, 'unit_price': np.float64(966.84), 'item_total': np.float64(2900.52)}]"
83,956,2025-10-25 11:49:10.077716,5509.76,Completed,"[{'product_id': np.int64(165), 'quantity': 4, 'unit_price': np.float64(742.26), 'item_total': np.float64(2969.04)}, {'product_id': np.int64(348), 'quantity': 3, 'unit_price': np.float64(785.96), 'item_total': np.float64(2357.88)}, {'product_id': np.int64(312), 'quantity': 7, 'unit_price': np.float64(26.12), 'item_total': np.float64(182.84)}]"
84,378,2025-10-23 11:49:10.077716,1398.12,Cancelled,"[{'product_id': np.int64(356), 'quantity': 3, 'unit_price': np.float64(26.52), 'item_total': np.float64(79.56)}, {'product_id': np.int64(307), 'quantity': 4, 'unit_price': np.float64(329.64), 'item_total': np.float64(1318.56)}]"
85,637,2024-12-11 11:49:10.082462,14183.98,Pending,"[{'product_id': np.int64(225), 'quantity': 3, 'unit_price': np.float64(786.43), 'item_total': np.float64(2359.29)}, {'product_id': np.int64(44), 'quantity': 2, 'unit_price': np.float64(758.62), 'item_total': np.float64(1517.24)}, {'product_id': np.int64(353), 'quantity': 6, 'unit_price': np.float64(862.21), 'item_total': np.float64(5173.26)}, {'product_id': np.int64(366), 'quantity': 1, 'unit_price': np.float64(637.95), 'item_total': np.float64(637.95)}, {'product_id': np.int64(10), 'quantity': 7, 'unit_price': np.float64(642.32), 'item_total': np.float64(4496.240000000001)}]"
86,380,2024-12-04 11:49:10.084040,14254.55,Completed,"[{'product_id': np.int64(255), 'quantity': 10, 'unit_price': np.float64(428.81), 'item_total': np.float64(4288.1)}, {'product_id': np.int64(279), 'quantity': 1, 'unit_price': np.float64(217.78), 'item_total': np.float64(217.78)}, {'product_id': np.int64(297), 'quantity': 10, 'unit_price': np.float64(796.65), 'item_total': np.float64(7966.5)}, {'product_id': np.int64(194), 'quantity': 1, 'unit_price': np.float64(332.63), 'item_total': np.float64(332.63)}, {'product_id': np.int64(227), 'quantity': 2, 'unit_price': np.float64(724.77), 'item_total': np.float64(1449.54)}]"
87,379,2025-04-04 11:49:10.084040,1898.38,Pending,"[{'product_id': np.int64(358), 'quantity': 2, 'unit_price': np.float64(949.19), 'item_total': np.float64(1898.38)}]"
88,521,2024-11-09 11:49:10.085633,11777.72,Completed,"[{'product_id': np.int64(106), 'quantity': 2, 'unit_price': np.float64(495.69), 'item_total': np.float64(991.38)}, {'product_id': np.int64(161), 'quantity': 9, 'unit_price': np.float64(94.84), 'item_total': np.float64(853.5600000000001)}, {'product_id': np.int64(121), 'quantity': 5, 'unit_price': np.float64(540.38), 'item_total': np.float64(2701.9)}, {'product_id': np.int64(21), 'quantity': 8, 'unit_price': np.float64(903.86), 'item_total': np.float64(7230.88)}]"
89,32,2025-04-02 11:49:10.085633,3857.06,Cancelled,"[{'product_id': np.int64(495), 'quantity': 1, 'unit_price': np.float64(949.21), 'item_total': np.float64(949.21)}, {'product_id': np.int64(241), 'quantity': 5, 'unit_price': np.float64(581.57), 'item_total': np.float64(2907.8500000000004)}]"
90,559,2025-06-18 11:49:10.087226,3580.47,Cancelled,"[{'product_id': np.int64(347), 'quantity': 9, 'unit_price': np.float64(397.83), 'item_total': np.float64(3580.47)}]"
91,142,2025-09-04 11:49:10.087226,14247.04,Pending,"[{'product_id': np.int64(181), 'quantity': 3, 'unit_price': np.float64(367.51), 'item_total': np.float64(1102.53)}, {'product_id': np.int64(296), 'quantity': 7, 'unit_price': np.float64(381.42), 'item_total': np.float64(2669.94)}, {'product_id': np.int64(242), 'quantity': 2, 'unit_price': np.float64(195.09), 'item_total': np.float64(390.18)}, {'product_id': np.int64(433), 'quantity': 9, 'unit_price': np.float64(699.91), 'item_total': np.float64(6299.19)}, {'product_id': np.int64(443), 'quantity': 10, 'unit_price': np.float64(378.52), 'item_total': np.float64(3785.2)}]"
92,151,2025-02-22 11:49:10.088851,1653.2,Completed,"[{'product_id': np.int64(306), 'quantity': 2, 'unit_price': np.float64(826.6), 'item_total': np.float64(1653.2)}]"
93,1,2024-11-08 11:49:10.089870,12927.17,Pending,"[{'product_id': np.int64(472), 'quantity': 4, 'unit_price': np.float64(818.12), 'item_total': np.float64(3272.48)}, {'product_id': np.int64(288), 'quantity': 5, 'unit_price': np.float64(985.63), 'item_total': np.float64(4928.15)}, {'product_id': np.int64(435), 'quantity': 9, 'unit_price': np.float64(100.3), 'item_total': np.float64(902.6999999999999)}, {'product_id': np.int64(318), 'quantity': 4, 'unit_price': np.float64(91.6), 'item_total': np.float64(366.4)}, {'product_id': np.int64(176), 'quantity': 6, 'unit_price': np.float64(576.24), 'item_total': np.float64(3457.44)}]"
94,608,2025-02-22 11:49:10.089870,12144.43,Completed,"[{'product_id': np.int64(67), 'quantity': 3, 'unit_price': np.float64(942.17), 'item_total': np.float64(2826.5099999999998)}, {'product_id': np.int64(83), 'quantity': 1, 'unit_price': np.float64(727.06), 'item_total': np.float64(727.06)}, {'product_id': np.int64(398), 'quantity': 9, 'unit_price': np.float64(954.54), 'item_total': np.float64(8590.86)}]"
95,598,2024-11-25 11:49:10.090868,4802.43,Completed,"[{'product_id': np.int64(96), 'quantity': 6, 'unit_price': np.float64(377.0), 'item_total': np.float64(2262.0)}, {'product_id': np.int64(313), 'quantity': 4, 'unit_price': np.float64(446.87), 'item_total': np.float64(1787.48)}, {'product_id': np.int64(54), 'quantity': 1, 'unit_price': np.float64(252.29), 'item_total': np.float64(252.29)}, {'product_id': np.int64(66), 'quantity': 1, 'unit_price': np.float64(500.66), 'item_total': np.float64(500.66)}]"
96,547,2024-11-26 11:49:10.091864,1406.2,Pending,"[{'product_id': np.int64(27), 'quantity': 10, 'unit_price': np.float64(140.62), 'item_total': np.float64(1406.2)}]"
97,762,2025-09-26 11:49:10.091864,2882.15,Cancelled,"[{'product_id': np.int64(14), 'quantity': 2, 'unit_price': np.float64(421.69), 'item_total': np.float64(843.38)}, {'product_id': np.int64(115), 'quantity': 9, 'unit_price': np.float64(226.53), 'item_total': np.float64(2038.77)}]"
98,53,2024-12-09 11:49:10.092867,2924.8,Completed,"[{'product_id': np.int64(418), 'quantity': 5, 'unit_price': np.float64(584.96), 'item_total': np.float64(2924.8)}]"
99,273,2025-09-13 11:49:10.093869,9097.84,Completed,"[{'product_id': np.int64(333), 'quantity': 5, 'unit_price': np.float64(614.22), 'item_total': np.float64(3071.1000000000004)}, {'product_id': np.int64(366), 'quantity': 5, 'unit_price': np.float64(637.95), 'item_total': np.float64(3189.75)}, {'product_id': np.int64(437), 'quantity': 8, 'unit_price': np.float64(305.85), 'item_total': np.float64(2446.8)}, {'product_id': np.int64(339), 'quantity': 1, 'unit_price': np.float64(390.19), 'item_total': np.float64(390.19)}]"
100,567,2025-05-03 11:49:10.093869,102.2,Cancelled,"[{'product_id': np.int64(215), 'quantity': 5, 'unit_price': np.float64(20.44), 'item_total': np.float64(102.2)}]"
101,578,2025-10-11 11:49:10.094867,9148.91,Completed,"[{'product_id': np.int64(353), 'quantity': 7, 'unit_price': np.float64(862.21), 'item_total': np.float64(6035.47)}, {'product_id': np.int64(498), 'quantity': 2, 'unit_price': np.float64(696.62), 'item_total': np.float64(1393.24)}, {'product_id': np.int64(388), 'quantity': 2, 'unit_price': np.float64(860.1), 'item_total': np.float64(1720.2)}]"
102,31,2025-05-04 11:49:10.094867,992.82,Pending,"[{'product_id': np.int64(82), 'quantity': 3, 'unit_price': np.float64(196.28), 'item_total': np.float64(588.84)}, {'product_id': np.int64(369), 'quantity': 6, 'unit_price': np.float64(67.33), 'item_total': np.float64(403.98)}]"
103,777,2025-09-06 11:49:10.095867,11234.69,Pending,"[{'product_id': np.int64(180), 'quantity': 5, 'unit_price': np.float64(426.89), 'item_total': np.float64(2134.45)}, {'product_id': np.int64(85), 'quantity': 2, 'unit_price': np.float64(310.16), 'item_total': np.float64(620.32)}, {'product_id': np.int64(471), 'quantity': 6, 'unit_price': np.float64(660.3), 'item_total': np.float64(3961.7999999999997)}, {'product_id': np.int64(39), 'quantity': 6, 'unit_price': np.float64(381.89), 'item_total': np.float64(2291.34)}, {'product_id': np.int64(165), 'quantity': 3, 'unit_price': np.float64(742.26), 'item_total': np.float64(2226.7799999999997)}]"
104,839,2025-04-02 11:49:10.097862,8580.88,Cancelled,"[{'product_id': np.int64(277), 'quantity': 8, 'unit_price': np.float64(455.24), 'item_total': np.float64(3641.92)}, {'product_id': np.int64(449), 'quantity': 5, 'unit_price': np.float64(131.3), 'item_total': np.float64(656.5)}, {'product_id': np.int64(234), 'quantity': 7, 'unit_price': np.float64(239.54), 'item_total': np.float64(1676.78)}, {'product_id': np.int64(59), 'quantity': 8, 'unit_price': np.float64(325.71), 'item_total': np.float64(2605.68)}]"
105,342,2024-11-12 11:49:10.099880,3467.84,Cancelled,"[{'product_id': np.int64(58), 'quantity': 2, 'unit_price': np.float64(817.63), 'item_total': np.float64(1635.26)}, {'product_id': np.int64(346), 'quantity': 3, 'unit_price': np.float64(610.86), 'item_total': np.float64(1832.58)}]"
106,978,2025-09-11 11:49:10.100864,2171.07,Pending,"[{'product_id': np.int64(182), 'quantity': 3, 'unit_price': np.float64(723.69), 'item_total': np.float64(2171.07)}]"
107,808,2025-04-23 11:49:10.102874,25193.89,Pending,"[{'product_id': np.int64(227), 'quantity': 8, 'unit_price': np.float64(724.77), 'item_total': np.float64(5798.16)}, {'product_id': np.int64(61), 'quantity': 10, 'unit_price': np.float64(877.5), 'item_total': np.float64(8775.0)}, {'product_id': np.int64(36), 'quantity': 8, 'unit_price': np.float64(768.17), 'item_total': np.float64(6145.36)}, {'product_id': np.int64(167), 'quantity': 3, 'unit_price': np.float64(450.29), 'item_total': np.float64(1350.8700000000001)}, {'product_id': np.int64(320), 'quantity': 10, 'unit_price': np.float64(312.45), 'item_total': np.float64(3124.5)}]"
108,955,2025-04-07 11:49:10.104858,16094.66,Pending,"[{'product_id': np.int64(201), 'quantity': 1, 'unit_price': np.float64(676.25), 'item_total': np.float64(676.25)}, {'product_id': np.int64(438), 'quantity': 3, 'unit_price': np.float64(40.77), 'item_total': np.float64(122.31)}, {'product_id': np.int64(231), 'quantity': 8, 'unit_price': np.float64(930.62), 'item_total': np.float64(7444.96)}, {'product_id': np.int64(155), 'quantity': 8, 'unit_price': np.float64(771.32), 'item_total': np.float64(6170.56)}, {'product_id': np.int64(154), 'quantity': 2, 'unit_price': np.float64(840.29), 'item_total': np.float64(1680.58)}]"
